"id_car","post_code_mov","id_cluster","nm_nome_cleaned","conteggio","id_macro_prod_iss","te_macro_prod_iss","id_fam_prod_iss","te_fam_prod_iss","id_ctg_2","te_ctg_2","id_macro_ctg_2","te_macro_ctg_2"
"F175F96CC9E1B2BCEF0DEAA21B671447","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"FECD3D71C1465C164C8FE4BB74688E18","63074","0000000482","SOCIETA AGRICOLA TERRA E","9","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"8580FC985710A3BB9B864E1278DD1441","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"AC480CC910E8FABA853B5AE6300304C2","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"0659B6D97D8C3692BE412E41CCF67BC1","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"1B6D9023EC6CA82E44B0AD3D38D39743","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"593A65C24A12D6A23FA2CF89C28B3A8F","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"6FF8BD03EFE4449A775980C0DA660086","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"BD7E6213682B669C3F57A7ADF6380A35","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"31477FC1BE90B9A9E6BC415982CC37CE","63074","0000001097","ERBAMICA ERBORISTERIA","3","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"09DF9A370D6DB3EE109D63F334227F56","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"2F3ACE0DEA40D062C86E4772AE16BF16","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"82F47F4F7C71D1980B582702F68CABE2","63074","0000000482","SOCIETA AGRICOLA TERRA E","2","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"1ABEAA36EFAF5EBEE13953EB35665C6E","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"BE28A2A70D5CECF71BA81EDEBA7F7CE4","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"CBE41F505CA60257E6D776166CFB1024","63074","0000000482","SOCIETA AGRICOLA TERRA E","2","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"D391E640CF9E336FEF7A587654BC850C","63074","0000001097","ERBAMICA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"64B470A797C9DF0D19E38BB7ED51BF5A","63074","0000000482","SOCIETA AGRICOLA TERRA E","14","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"D95872E1DF8D01D2B83A3498C2FC1EF0","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"41F42042E876E336D8936995077BB5FE","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"8B30B386FE81D2F77D59E1BBF373D8B3","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"03BACF452C45AAE59AAD97BB48498ADB","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"28423D20739CD2B7688D7A02A016AD92","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"B56C5CDA2C23AA386914C4C1079DD362","63074","0000000568","CICLOFFICINA","2","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"30F33A2BC5116B5EEEC8EE435F83B858","63074","0000001097","ERBAMICA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"30F33A2BC5116B5EEEC8EE435F83B858","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"727A755A7CB97E0B8CDF3592F2ECDB5C","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"43D3DB0A9E870EE12C6552ACFDE2B908","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"43D3DB0A9E870EE12C6552ACFDE2B908","63074","0000001097","ERBAMICA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"B51EA7F02A6B33716510CDA48F088DC9","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"00A49D6841C8DD0970B171B357CCBCDC","63074","0000001097","ERBAMICA ERBORISTERIA","6","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"073FDD193910B6407FC7DE1184A29953","63074","0000001097","ERBAMICA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"5B9223B963209F62D6AF120A94294D06","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"D95D728B4180985FF663F5910628200D","63074","0000000961","CAFFE","3","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"DFFE1EB711B034E26301F42865D648AC","63074","0000000568","CICLOFFICINA","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"794EBD1A1CC58E2B2FC0F6E5BB1B76D2","63074","0000000482","SOCIETA AGRICOLA TERRA E","2","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"B14B95BFC57201038584854683DA0CB2","63074","0000001097","ERBAMICA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"2C1A763CF6E7B9B47D4283A3317322BF","63074","0000000482","SOCIETA AGRICOLA TERRA E","9","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"E000C2C2C4D740364924B64A913E5847","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"E000C2C2C4D740364924B64A913E5847","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"311E8163E20AF8132BA33E59E5AED97D","63074","0000000961","CAFFE","3","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"AA1C434A23C3F35FAC7A1DC235BD86B0","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"6134767A2E59ED5385F72F50F0F2383B","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"93230D06F88E9ED40864B336044BD9DB","63074","0000000482","SOCIETA AGRICOLA TERRA E","2","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"32D27C6791A4DBBA8F7BCF41189FBA3C","63074","0000001097","ERBAMICA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"C00B06CFFAD0C93782242E11EDC82A41","63074","0000000961","CAFFE","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"0FC61288EAF48FBC97B16251943298DC","63074","0000000482","SOCIETA AGRICOLA TERRA E","1","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"86DB0F06A5180B027B24B50E75104660","63074","0000000482","SOCIETA AGRICOLA TERRA E","3","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"E75A6BE39BC0C35CAEA15E49CA29D979","63074","0000000961","CAFFE","3","1","Classic","1","Classic e Rateali","20","ALTRI PRODOTTI RETAIL","7","RETAIL"
"EA8B93812A40A46E973AE7BDCD45E6F8","63074","0000000383","LA NUOVA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"F1A759833725CA1076A358ACCB133BFD","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"2B168BF56845C329EF587BB81E3493AC","63074","0000000383","LA NUOVA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"1E103F7C19C29C1B78AB3EA8FF3BE22D","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"5A675B7D1BC8833DFA9E56FF5C628ED2","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"5A675B7D1BC8833DFA9E56FF5C628ED2","63074","0000000979","OTTICA PANSARINI","3","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"648DDC28E6646356D50FB4B0DAA4604B","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"2C925FA18E757A741961A82289E6F7D1","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"B4441ABB25A68F4ADEADD20AE5CAAB17","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"52D29C3597FE71F78974F8B0B3D61FBB","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"52D29C3597FE71F78974F8B0B3D61FBB","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"750804307104EE099E31577D52D6E1F8","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"CAC780F0B40FDE16F0F9F3F3A223A5B4","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"D9E6EEA3A8698A2761BA12CAB0368648","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"12CBCF3044693E9EF01F47EB574FE76B","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"395D6A3A35FF92C01ECD32469AE3FEE3","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"3AB256EBB4C3384F08BD7D4ED9FABEF5","63074","0000000383","LA NUOVA ERBORISTERIA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"39B10C8656791A84381E0947AC7662C9","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"3A525CE90CA0E4CCAEAF9FAB9B526D0B","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"E0478DFBDC1C22275324C4FF2A5669FF","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"073FDD193910B6407FC7DE1184A29953","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"D95D728B4180985FF663F5910628200D","63074","0000000979","OTTICA PANSARINI","2","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"DC5CC262389B840A0AEE7362787694B2","63074","0000000979","OTTICA PANSARINI","2","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"57DA070147E22ABAB78952C033214001","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"DA0A25AAAD3CDDEF9F5E286BDDEB77A7","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"872714344F817737D4356E7A350B9681","63074","0000000383","LA NUOVA ERBORISTERIA","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"9B8B326701AF8836A4A776E1086FCE93","63074","0000000323","NIKO FIORI","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"BB81190EFE85315EECCB7E133956016B","63074","0000000323","NIKO FIORI","2","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"BD5C844E6B5D01968FB72AC91FDC6283","63074","0000000979","OTTICA PANSARINI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"31F14D5983699F411EEF019B5F87203C","63074","0000001039","RCB COLOURS B","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"BD4CD8EA69EDA76E33374C467B002761","63074","0000001039","RCB COLOURS B","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"C4D2CB92FA800F83A840A6A85D623247","63074","0000001039","RCB COLOURS B","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"F33EB32072FBED8B465A64FEC1DB977E","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"F7D7CEF35A9C5AA6157D56DF1200AB05","63074","0000001003","FARMACIA ADRIATICA","8","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"F1B3B31A10F573FBF43ECEAFDD0E2415","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"3A712CF64CA7F35E9B50B352B9389047","63074","0000000231","PRIMAVERA COOPERATIVA SO","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"7BBB528C2E5553EFBC30814ED1BCEDBB","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"E33E7C4C0FC1059CA0CB984AA7B8FD10","63074","0000000231","PRIMAVERA COOPERATIVA SO","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"3D222D3525EEF06AC7AD720C8AFD6370","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"79D3482B0C0046371FF480017A8C505F","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"A3E77BDB822C1DCFDC3012329FAD2F83","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"BE28A2A70D5CECF71BA81EDEBA7F7CE4","63074","0000000231","PRIMAVERA COOPERATIVA SO","2","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"D391E640CF9E336FEF7A587654BC850C","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"2530D09A40F735F52A1E180CEE013059","63074","0000001003","FARMACIA ADRIATICA","7","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"74A6E5B77DCEC68705BA880CCB6B5E78","63074","0000001003","FARMACIA ADRIATICA","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"7C7F7F3DB92993294896A3185C94D227","63074","0000001003","FARMACIA ADRIATICA","7","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"AD75C12303BF9CBC59DCE7F46364966D","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"41F42042E876E336D8936995077BB5FE","63074","0000000231","PRIMAVERA COOPERATIVA SO","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"2ED4CE577BB6D4DFC15FE92469BE193A","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"3DDA7B0F7644DF4E9BA3FC2D8DB100D3","63074","0000000231","PRIMAVERA COOPERATIVA SO","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"30F33A2BC5116B5EEEC8EE435F83B858","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"395D6A3A35FF92C01ECD32469AE3FEE3","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"39B10C8656791A84381E0947AC7662C9","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"7A0D52A059ED5364373C1A0CD1B6A810","63074","0000001003","FARMACIA ADRIATICA","3","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"651826A960612C18DAE973B77885FF43","63074","0000001003","FARMACIA ADRIATICA","12","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"A06B81A4EFAD2EFDBE68D86F484463DF","63074","0000001003","FARMACIA ADRIATICA","6","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"B77F0E60ABAC9E6920405046A6089C2F","63074","0000001003","FARMACIA ADRIATICA","3","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"D42ABE81E8A4D3CEA8D8EEA3D1920686","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"E4155D7602A8728C2FE4854D64D54AEB","63074","0000001003","FARMACIA ADRIATICA","4","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"044608BC5233F0958F89BC9F58E2E652","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"79A2E3540CD3180A789F7F17E458EDC8","63074","0000001003","FARMACIA ADRIATICA","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"9513D2CE7448141C56CF59A68062FE38","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"1831502185B5EDBB17AAEC9BAE6CC6A9",,"0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"1831502185B5EDBB17AAEC9BAE6CC6A9","63074","0000001003","FARMACIA ADRIATICA","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"2C1AC5BDE6BE07D32B463F3933215353","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"8BE6979E99CA04C35707ED9EDAC2F7EB","63074","0000001003","FARMACIA ADRIATICA","4","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"6593B3E4374F5EB1DE660FF0373C7022","63074","0000001118","STEPHANIA ERBORISTERIE","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"29DAFC8504CAEB2F4420DA82A6EE911D","63074","0000000231","PRIMAVERA COOPERATIVA SO","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"97A9237C4B3C4871C249AAB8ABC4B16E","63074","0000001118","STEPHANIA ERBORISTERIE","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"97A9237C4B3C4871C249AAB8ABC4B16E","63074","0000001118","STEPHANIA ERBORISTERIE","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"A48F4A85CABE4982E42AAA7A1F8FA739","63074","0000001003","FARMACIA ADRIATICA","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"AC480CC910E8FABA853B5AE6300304C2","63074","0000000143","OKAY SPORT","2","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"842E5507257001A133B3EF901CFD1763","63074","0000000143","OKAY SPORT","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"051D27A47A8BB504A0D20D41761423BB","63074","0000000143","OKAY SPORT","1","1","Classic","1","Classic e Rateali","24","ARTICOLI SPORTIVI","7","RETAIL"
"EBBAB75B61E7E177356AC98BD10FA39F","63074","0000000553","STEFANY","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"FE24C867ADBCF13802C4CFD301E2EF29","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"263CE83FB397BD7E19BA3847EDD66D38","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"2B168BF56845C329EF587BB81E3493AC","63074","0000000553","STEFANY","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"D93167B5BFC8E30653042E5552EB1EAB","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"E4D991A019A3C8464B95A4633B075E40","63074","0000000553","STEFANY","3","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"0A81E377084C0556D8889B996002CBB5","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"02526C5C76CBAA759E42EC003038A308","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"79D3482B0C0046371FF480017A8C505F","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"A3E77BDB822C1DCFDC3012329FAD2F83","63074","0000000713","MEGAOPTICS","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"E7B729413B5032CDE587977FEAC22694","63074","0000000713","MEGAOPTICS","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"5738883201D21A1FA93CC22781C2F922","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"2530D09A40F735F52A1E180CEE013059","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"3397E754F37DE8869DBFF1F40614E061","63074","0000000713","MEGAOPTICS","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"7C7F7F3DB92993294896A3185C94D227","63074","0000000713","MEGAOPTICS","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"7C7F7F3DB92993294896A3185C94D227","63074","0000000054","OTTICA TALAMONTI","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"52D29C3597FE71F78974F8B0B3D61FBB","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"9CCFE08838056DAC5FC959CC75E6ADD9","63074","0000000713","MEGAOPTICS","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"2D45798DD9D1093D25AF2B31C168C965","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","26","CINE FOTO OTTICA","7","RETAIL"
"528B50F09EA4612F1466FD8FCAC4F012","63074","0000000713","MEGAOPTICS","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"073FDD193910B6407FC7DE1184A29953","63074","0000000553","STEFANY","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"4196BA944287F71AA21FCAA09E267FA4","63074","0000000713","MEGAOPTICS","2","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"72AB7D45243B2569D20FB1A4E51F9C45","63074","0000000553","STEFANY","6","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"9513D2CE7448141C56CF59A68062FE38","63074","0000000054","OTTICA TALAMONTI","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"9B8B326701AF8836A4A776E1086FCE93","63074","0000000553","STEFANY","1","1","Classic","1","Classic e Rateali","35","PROFUMERIE","7","RETAIL"
"9B8B326701AF8836A4A776E1086FCE93","63074","0000000713","MEGAOPTICS","4","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"F69EA52EA640031A363DC2674D5D7FF2","63074","0000001048","GARDEN LA FIORITA","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"FFC20CE40711FC245F7708F0F4717B00","63074","0000001048","GARDEN LA FIORITA","1","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"EBBAB75B61E7E177356AC98BD10FA39F","63074","0000000530","FARMACIA DAURIZIO","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
"F7D7CEF35A9C5AA6157D56DF1200AB05","63074","0000001048","GARDEN LA FIORITA","2","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"FE6F4DD70865E50EC443A33C2DB47C7B","63074","0000000146","LIBRERIA MONDADORI ZEL","1","1","Classic","1","Classic e Rateali","25","CARTOLIBRERIE","7","RETAIL"
"FE6F4DD70865E50EC443A33C2DB47C7B","63074","0000001048","GARDEN LA FIORITA","2","1","Classic","1","Classic e Rateali","32","PIANTE E FIORI","7","RETAIL"
"F969716DC35FF16E4DD800B3C5F600E6","63074","0000000530","FARMACIA DAURIZIO","1","1","Classic","1","Classic e Rateali","34","PRODOTTI SANITARI","7","RETAIL"
